lat,lon
12.9085132,77.6515084
12.9153185,77.6367517
12.9153154,77.6516588
12.9073279,77.6283365
12.9124928,77.6264129
12.9025398,77.6253423
12.9506884,77.5925268
12.9788536,77.7290389
12.9268231,77.548292
12.9787125,77.7288914
12.9306311,77.5535559
12.982376,77.6381162
13.0499324,77.5980885
12.9788562,77.7289075
13.0373064,77.6052013
12.9257484,77.5642118
12.9792993,77.7289316
13.0496657,77.597496
12.9361938,77.7442057
12.9790091,77.728878
12.9391651,77.5637852
12.9791189,77.7289504
12.9329124,77.5684358
12.991754,77.5711303
12.9791921,77.7288834
12.9385441,77.5699295
12.9791607,77.7288002
12.9365742,77.5739529
12.937044,77.5753259
12.9373404,77.579911
12.9363723,77.5682018
12.9791712,77.7290362
12.9488056,77.5743239
12.9793019,77.7288083
12.9790144,77.7289504
12.954963,77.7252993
12.9396094,77.7468417
12.9598095,77.7483757
13.0042549,77.5494306
12.9908258,77.5578843
12.9266174,77.5646489
12.9845159,77.5478044
12.9234527,77.5697585
13.0079113,77.5569617
13.0081283,77.5545993
12.9303018,77.5666608
12.9993866,77.5497104
12.9903931,77.5584441
12.9349664,77.5469781
12.9758048,77.5526524
12.9864094,77.5405663
12.9278495,77.5462411
12.9967355,77.5543173
12.9891546,77.5500014
12.9780294,77.5426878
12.9285834,77.5457702
12.9728679,77.5391454
12.9643262,77.5404059
12.9606425,77.5300492
12.925663,77.5644456
12.9450272,77.6807331
12.9279866,77.5519145
12.9698886,77.5327543
12.9416198,77.5573584
12.9731233,77.5403966
12.9467628,77.6811611
12.9245511,77.5655512
12.9415734,77.5578002
12.9677845,77.535901
12.9698125,77.5366838
12.9673983,77.5239973
12.9695848,77.5346596
12.9787404,77.5405545
12.9528642,77.5289366
12.9757428,77.5335935
12.9489617,77.6873872
12.9966939,77.5687228
12.9918756,77.5701543
13.0081862,77.5709853
12.9485945,77.6827666
13.012299,77.5559803
12.9987069,77.5699054
13.0208903,77.643156
13.0180644,77.6548189
12.9256168,77.5645467
13.0280795,77.6338487
13.0259923,77.6405519
13.0217392,77.6397872
13.0313957,77.6359521
13.0226589,77.6395368
12.9170843,77.5596138
13.0222694,77.6397678
12.9982337,77.570518
13.0155944,77.6397049
12.94167,77.5564774
13.0257816,77.6378902
12.9334596,77.5463009
13.0071899,77.5682268
13.0220667,77.6302525
12.9152705,77.5609497
13.0050001,77.5654236
12.9447368,77.5537072
13.0005663,77.5641013
13.0230548,77.6472679
13.0224991,77.6394027
12.9985369,77.5695461
13.023783,77.6399492
13.0222385,77.6399929
13.0012483,77.5723483
13.0210445,77.6426065
12.8665964,77.6548452
13.0099889,77.5621768
13.0230092,77.6370539
12.9409856,77.6085956
12.9961953,77.5715924
13.0207053,77.6367655
12.943229,77.6091984
13.0011281,77.5724061
12.939969,77.6091099
13.0259481,77.6372048
12.9438907,77.6073926
13.0225627,77.6384409
12.9917339,77.5706166
12.9424172,77.6079042
12.9915048,77.5704974
12.944786,77.5717922
12.9447626,77.5717734
12.9446144,77.5729301
12.9414978,77.6087872
12.9444068,77.5709394
12.9985281,77.5520459
12.9378405,77.574857
12.9415138,77.6083283
12.9396288,77.5667866
12.9415832,77.5770807
12.9617937,77.7013456
12.9266045,77.5459463
12.9458476,77.5710517
12.9980375,77.6962682
12.9821981,77.6922646
12.9403117,77.5798319
12.9499525,77.700234
12.9377243,77.5794545
12.9979686,77.6966599
12.9543124,77.5786901
12.9444313,77.5729353
12.9814422,77.6030131
12.9444107,77.5721169
12.9973146,77.6969454
12.9839956,77.6080283
12.9401607,77.5643716
12.9391586,77.6892056
12.9376671,77.5676462
12.9440883,77.5725864
13.059555,77.5909394
13.0039179,77.543292
12.9450065,77.5714721
12.9375122,77.5759985
12.9898003,77.5500343
12.9839499,77.5985328
12.9328003,77.5688005
12.938888,77.5755794
12.9857716,77.6020901
12.9449984,77.5723552
12.9971395,77.6969098
12.9445488,77.57272
12.9878305,77.5558493
12.9821477,77.6032233
12.9651193,77.7017267
13.006544,77.5647739
13.0222667,77.6470832
13.0236936,77.6431324
13.02507,77.6319275
13.028492,77.6347149
12.9997652,77.6173181
13.0242854,77.6330274
13.0239866,77.6329956
13.021689,77.639838
12.9126771,77.6498604
13.0263547,77.6405892
13.0184721,77.6427206
13.0222047,77.6397348
13.0230447,77.6473827
13.0250736,77.6401906
13.0243342,77.6400343
13.0219932,77.6405659
13.0204944,77.6430858
13.0254536,77.6397912
13.0232481,77.6394478
13.0240994,77.6340746
13.0275769,77.6397833
13.0229751,77.639867
12.9968154,77.6968884
12.996706,77.6968735
13.0256069,77.6384078
13.0255101,77.6383709
13.0215823,77.6403247
13.0245897,77.637388
12.9963625,77.6968264
12.9977968,77.6959728
12.9216764,77.6629957
12.9233799,77.6341276
12.9216185,77.6638379
12.9260579,77.6760971
12.9717123,77.6039241
12.8912738,77.5649779
12.9816184,77.6369004
12.9794606,77.6467914
12.9779506,77.6364756
12.9730709,77.6473851
12.9732957,77.6468196
12.9690207,77.6482995
12.9705577,77.6471384
12.9330908,77.5814924
12.9544918,77.6490249
12.9336663,77.6218361
12.9977967,77.5474478
12.9973118,77.5469972
13.054399,77.6450739
12.9682582,77.6517189
12.9621711,77.6492415
12.9852813,77.4800802
12.9740785,77.5498168
12.9833026,77.4788057
12.97755,77.5455277
13.0144549,77.7010779
13.021608,77.6416377
12.9824503,77.6102305
12.9859012,77.4776562
12.9537484,77.543639
12.9070254,77.5331667
12.9231214,77.5970987
12.9135341,77.5588078
12.9070542,77.5456383
12.9174334,77.5732706
12.90929,77.5492265
12.949078,77.5978259
12.9459795,77.5885235
13.0272334,77.571907
13.0182197,77.6545197
12.9670103,77.6416792
12.8941551,77.5864565
12.9370636,77.5851757
12.9304984,77.6338469
12.9978602,77.5519674
12.9984348,77.5530658
12.9991824,77.5525371
12.916778,77.5925291
12.9754483,77.5699255
13.0659754,77.600105
12.9331913,77.6230591
12.9966984,77.5613324
12.9890578,77.6640639
13.0346821,77.5351685
12.9237002,77.5734902
12.9027454,77.7057357
12.974339,77.6482791
13.0235079,77.5510004
12.958119,77.6442446
12.9556442,77.7144351
12.9348261,77.6158067
13.0334463,77.5311642
12.9456129,77.5952262
12.9853868,77.667554
12.9795429,77.6795549
12.9858822,77.6687616
12.9853614,77.6734987
12.9860689,77.6705963
12.9712436,77.6471463
12.9236536,77.6184482
12.9591965,77.6549169
12.9588377,77.6551114
12.8775041,77.6031664
12.9890974,77.5936081
13.0284905,77.5589985
12.9360863,77.6313604
12.9726305,77.6468766
12.9678541,77.6527869
12.9293898,77.5519618
13.0216594,77.6396888
12.9853101,77.6069879
12.9542601,77.5940511
12.9761326,77.577703
12.893068,77.5987074
12.9743671,77.5753483
12.9759801,77.6252681
13.0506655,77.6214043
13.0865943,77.5912059
12.9469705,77.5944165
12.9439985,77.5946425
12.956397,77.5921935
12.9594205,77.5937772
12.9707174,77.6070055
12.9689652,77.6064394
12.969202,77.6062724
12.9728053,77.607087
12.9454861,77.595168
12.9580965,77.593251
12.9593625,77.5937351
13.0129746,77.6479687
13.0290724,77.6635243
13.0287244,77.6638803
12.9995711,77.624703
12.9968223,77.6195998
12.9948513,77.6160845
12.9998566,77.6251653
13.015025,77.6358463
13.0021714,77.6329882
12.9841388,77.6142655
13.0142154,77.6363852
12.9877987,77.618514
12.9731397,77.6074555
12.9598633,77.593474
12.9453166,77.5950506
12.9549365,77.5915735
12.946968,77.5942273
12.9560009,77.5920884
12.9447719,77.5949585
12.935018,77.6088654
12.9539546,77.5857915
12.9355551,77.608926
12.9353982,77.6090182
12.9441951,77.5944954
12.9417742,77.5938148
13.0310425,77.6689617
13.0007498,77.6134894
13.000759,77.6134424
12.9806921,77.6410053
12.9330586,77.5817527
12.9804737,77.6410704
12.9945917,77.6669317
12.9822891,77.6394663
12.9139703,77.6060989
13.0221358,77.5846678
13.0299258,77.6343634
13.0453918,77.6270134
13.059224,77.6430226
13.0313483,77.6359163
12.9860915,77.4776166
12.9685563,77.6495171
12.9146755,77.6761436
12.9899243,77.5913426
12.9081267,77.6761051
12.9345723,77.6199541
12.9336798,77.6222761
13.0115044,77.5552219
12.9790642,77.7300557
12.9769405,77.7249183
12.9982247,77.5524639
12.9981249,77.5532794
12.9220858,77.4953504
12.9290157,77.5912224
12.9223927,77.5894122
12.9536888,77.543512
13.0081078,77.5549568
12.9237056,77.5526771
13.0086666,77.6559015
12.9769249,77.7255885
12.9665385,77.544607
12.9812352,77.6461637
13.059096,77.6431078
12.9646242,77.6138533
12.9727825,77.6484278
12.9728739,77.6483001
12.997507,77.5500266
12.9979227,77.5522341
12.9934732,77.5711233
12.9173939,77.5781136
12.9306435,77.5863284
12.9283464,77.595684
12.928555,77.599351
12.9285254,77.6000608
12.9712321,77.7503115
12.9623958,77.637755
13.0086124,77.6555434
13.0101171,77.6573914
12.9745322,77.5708829
12.896598,77.7205049
12.8966084,77.7204757
12.9168645,77.5859473
12.904966,77.6016531
12.9050327,77.6016565
12.9486296,77.7156074
13.023331,77.6370384
12.9309162,77.5473845
12.9306982,77.5474396
12.9373192,77.549336
12.9377041,77.5492421
12.9388615,77.5487123
12.9389282,77.5515602
12.9389157,77.5518525
12.9386805,77.5523454
12.9387811,77.5521845
12.9387151,77.5520336
12.9437583,77.5665638
12.9437988,77.5665812
12.9512527,77.5774267
12.9524087,77.5773087
12.9622239,77.5332587
13.0535399,77.5745092
12.9662347,77.5351942
12.9629499,77.7507243
13.0573793,77.6270261
12.9608314,77.528917
12.9789316,77.6406162
12.9597909,77.5269754
12.9866165,77.579997
12.9885728,77.5772213
12.9060155,77.5958706
12.8696154,77.5969714
12.8931572,77.5987475
12.8967748,77.5997314
12.9004703,77.6011552
12.9021276,77.6008956
12.964262,77.5967957
13.0067648,77.5545209
12.9258549,77.6757002
12.9251897,77.6743698
13.062896,77.592582
13.0446064,77.6209898
12.9867899,77.5745807
13.0224341,77.6397484
12.8905373,77.6447752
12.9691864,77.693647
12.9702401,77.6939474
12.9688592,77.6934931
12.9689271,77.6935945
12.9665443,77.6575722
13.0756865,77.6037087
13.0725481,77.6039525
13.0687358,77.6035241
13.0755514,77.6041885
12.9618326,77.7168775
13.014431,77.6580134
12.9701722,77.7123588
12.9757683,77.6930887
12.8934924,77.6020899
12.9978733,77.5695076
12.9805421,77.7120973
12.9773167,77.7252241
12.9710788,77.6475888
12.8736281,77.6448728
13.0638835,77.5880338
13.0638126,77.5902026
13.0666013,77.5955056
12.9806974,77.6405653
12.8759565,77.6397754
12.9704456,77.6447296
12.9651423,77.6011596
12.9380609,77.6275572
12.9120759,77.6826513
12.9119288,77.6823373
12.9251568,77.6338744
12.9638805,77.7125041
12.9638897,77.7125524
12.9639112,77.7126731
12.9626076,77.7132444
12.9625069,77.7132592
12.9382175,77.6992212
12.9741767,77.6363242
12.974315,77.6366178
12.9769589,77.7249938
12.9757753,77.7269206
13.0024713,77.661407
13.0021237,77.6615626
13.0580013,77.5960278
12.9350286,77.6116312
12.9855047,77.5792404
12.9250265,77.6330149
12.9345617,77.6133875
12.9347403,77.6126656
12.9360905,77.616131
12.9397072,77.6257506
12.9396874,77.6258299
12.9388196,77.625775
12.9348404,77.6162173
12.9337996,77.6159147
12.9341641,77.6166913
12.9337968,77.6197899
12.9337709,77.6209685
12.9337519,77.6211507
12.9337088,77.6214781
12.9360408,77.6282459
12.9344393,77.6295345
12.9254829,77.6333852
12.9260044,77.6332862
12.9251513,77.6378065
12.9872641,77.7334337
12.974252,77.5748711
12.9899111,77.5532211
12.9848221,77.7111977
12.9167448,77.6732069
12.9166951,77.6731828
12.9125709,77.6814162
12.9485073,77.6988959
13.0182739,77.643275
13.0240792,77.6370348
13.0411194,77.624478
13.0412239,77.6245156
13.0403965,77.5893068
13.0260992,77.585072
12.9156309,77.6468534
12.8976051,77.5997
12.997555,77.5445911
12.9976295,77.5468409
13.0853623,77.634757
12.9354619,77.6150961
12.9233257,77.5850502
12.9007694,77.5872749
12.9001036,77.585916
12.9217794,77.5852464
12.9122707,77.5860983
12.9674201,77.7146193
12.9621737,77.7165339
12.9367615,77.6276835
12.9394653,77.6259816
12.9641794,77.6385343
13.0278016,77.6310134
12.9712219,77.6943085
12.9709057,77.6943194
12.9186447,77.6707111
12.9098442,77.6859336
12.9097983,77.6859294
12.9585898,77.5392625
12.9180265,77.6379241
12.9822078,77.7086966
12.9824221,77.7086483
12.9823915,77.6971059
12.9784672,77.7112041
12.973506,77.6113148
12.9611012,77.5887564
13.0234299,77.5509897
12.9056713,77.6039543
12.9035992,77.6019963
12.9603202,77.7172283
12.9020427,77.5857467
12.8973677,77.5858738
12.897871,77.5857725
12.9553428,77.5170593
12.990796,77.722986
12.983296,77.7216639
12.8832343,77.6075065
12.9699627,77.6415269
12.9806794,77.6405105
12.9701552,77.6145858
12.9811989,77.636896
12.9716342,77.5741018
12.9812899,77.6404808
12.9880617,77.7339646
12.9688722,77.6410682
12.9099066,77.6857332
12.977562,77.5744205
12.9904646,77.5505346
12.9091509,77.6877178
12.9686909,77.6486916
12.9687696,77.6416126
12.9717908,77.6798268
13.0037091,77.6226122
12.9344528,77.6127346
13.010805,77.5553991
13.0115956,77.5553917
12.9977484,77.5473746
12.9687526,77.6417104
12.9636997,77.5923663
12.9751224,77.6040068
12.9747264,77.6053204
12.9746251,77.6073769
12.9743644,77.607851
12.9116699,77.643421
12.9396234,77.6950111
12.9860978,77.5543504
13.0285621,77.5435652
12.876884,77.6392801
12.8743782,77.6405809
12.8787509,77.636921
12.8787352,77.6367386
12.9774153,77.5744736
12.9899287,77.5529918
13.0071836,77.5794783
12.949846,77.715934
12.9504428,77.7156939
12.9491647,77.7161846
12.9834524,77.5943486
12.9822477,77.6389715
12.9420698,77.6280215
12.9255829,77.6762661
12.9785261,77.6407593
12.9716726,77.6573587
12.9714814,77.6571747
12.9718144,77.6548499
12.9717294,77.6816989
12.9733672,77.6783788
12.9738745,77.6785387
13.066438,77.5969948
12.9681084,77.6064442
13.0189687,77.5575829
13.010724,77.5502667
13.0141618,77.5542232
12.9754661,77.6049784
12.9835729,77.7331184
13.0834749,77.4844983
13.0830578,77.4841522
13.0039628,77.5507974
13.0080788,77.5489767
12.967764,77.64809
12.9251299,77.4988541
12.9683503,77.6027151
12.9687494,77.6492656
12.9686318,77.6490776
13.0241609,77.7063349
13.0370574,77.5896455
13.0351773,77.5890219
13.0663312,77.6402789
13.0725613,77.6024947
12.9342412,77.5828783
12.9822473,77.6390337
12.9718776,77.5962988
12.9678509,77.5285193
13.0635993,77.5913819
12.9586968,77.53347
12.9365094,77.517651
13.0194926,77.6369287
13.0189238,77.6367836
12.9121078,77.6379727
12.9997875,77.5496151
12.9669093,77.6086899
12.9811972,77.6368727
12.8901826,77.6397297
12.9314962,77.609838
12.9288786,77.5837575
12.9721764,77.5956804
12.9549086,77.5857588
12.9554304,77.585944
12.9620164,77.5978486
12.8776064,77.6449397
12.9681659,77.5292945
12.9684181,77.5324474
12.9164006,77.6445953
12.9123452,77.6425923
12.9093421,77.6874797
12.9136807,77.6448634
12.9941666,77.6103415
12.8834139,77.5499438
12.8864483,77.5661623
12.970504,77.6449169
12.9704504,77.6449169
12.9728026,77.5284941
12.9761897,77.5331156
12.9664596,77.5344276
12.9665005,77.5343128
12.9662613,77.5350611
